,Ticker,Quarter,Analyst,WeightTechnical
67640,ORLY,2018 q2,"Mr. Bret D. Jordan, CFA, CFA",0.0
67641,ORLY,2018 q2,Matthew J. McClintock,0.0
67642,ORLY,2018 q2,"Scot Ciccarelli, CFA",0.011111111690600714
67644,ORLY,2018 q2,"Brian W. Nagel, CFA",0.0
67646,ORLY,2018 q2,Mr. Seth I. Sigman,0.0
67649,TGT,2018 q2,Patrick McKeever,0.010252944193780422
67650,TGT,2018 q2,Zain Akbari,0.0
67651,TGT,2018 q2,S&P pool,0.0
67652,TGT,2018 q2,"Mr. Oliver Chen, CFA",0.0
67654,TGT,2018 q2,Mr. Joseph I. Feldman,0.00855954922735691
67655,TGT,2018 q2,"John Brick, CFA",0.0
67658,TGT,2018 q2,Scott A. Mushkin,0.0
67661,TGT,2018 q2,Mike Baker,0.0
67662,TGT,2018 q2,Bill Dreher,0.0
67669,HD,2018 q2,Joseph Agnese,0.0
67670,HD,2018 q2,Victor Ahluwalia,0.0
67672,HD,2018 q2,Scott A. Mushkin,0.0
67674,HD,2018 q2,"Mr. Seth M. Basham, CFA",0.0
67675,HD,2018 q2,Ms. Elizabeth L G. Suzuki,0.0
67676,HD,2018 q2,Mike Baker,0.0
67677,HD,2018 q2,Keith B. Hughes,0.0
67678,HD,2018 q2,"Mr. Steven Forbes, CPA",0.010467154905200005
67679,HD,2018 q2,"Scot Ciccarelli, CFA",0.0
67682,HD,2018 q2,Mr. Seth I. Sigman,0.0
67687,HD,2018 q2,Michael Shea,0.0
67689,HD,2018 q2,"Ms. Jaime M. M. Katz, CFA",0.0
67690,LKQ,2018 q2,Mr. Scott L. Stember,0.0
67691,LKQ,2018 q2,Mr. John Healy,0.007864304818212986
67692,LKQ,2018 q2,Gary Prestopino,0.0
67693,LKQ,2018 q2,Mr. Ali-Ahmad Faghri,0.0
67694,LKQ,2018 q2,Mr. Ben Bienvenu,0.0
67695,LKQ,2018 q2,"Ryan J. Merkel, CFA",0.0
67696,LKQ,2018 q2,"Elliott L. Schlang, CFA",0.027470968198031187
67697,LKQ,2018 q2,"Mr. Bret D. Jordan, CFA, CFA",0.0
67698,LKQ,2018 q2,Ms. Stephanie Benjamin,0.0
67699,LKQ,2018 q2,CFRA Research,0.0
67704,LKQ,2018 q2,"Chris Bottiglieri, CPA",0.0
67708,LKQ,2018 q2,Richard Hilgert,0.0
67714,TSCO,2018 q2,Mr. James A. Corridore,0.0
67715,TSCO,2018 q2,Victor Ahluwalia,0.0
67716,TSCO,2018 q2,"Mr. Steven Forbes, CPA",0.008941994048655033
67717,TSCO,2018 q2,"Brian W. Nagel, CFA",0.0
67718,TSCO,2018 q2,Mr. Peter J. Keith,0.0
67722,TSCO,2018 q2,"Mr. Seth M. Basham, CFA",0.0
67723,TSCO,2018 q2,Mr. Ben Bienvenu,0.0
67724,TSCO,2018 q2,Scott A. Mushkin,0.0
67725,TSCO,2018 q2,"Scot Ciccarelli, CFA",0.0
67729,TSCO,2018 q2,Mr. Joseph I. Feldman,0.0
67731,TSCO,2018 q2,Mike Baker,0.0
67734,GPC,2018 q2,CFRA Research,0.0
67736,GPC,2018 q2,Mr. Ali-Ahmad Faghri,0.0
67737,GPC,2018 q2,"Chris Bottiglieri, CPA",0.0
67738,GPC,2018 q2,"Mr. Bret D. Jordan, CFA, CFA",0.0
67739,GPC,2018 q2,Ms. Elizabeth L G. Suzuki,0.01666666753590107
67740,GPC,2018 q2,"Scot Ciccarelli, CFA",0.0
67744,GPC,2018 q2,Mr. Brian C. Sponheimer,0.0
67746,BBY,2018 q2,Victor Ahluwalia,0.0
67748,BBY,2018 q2,"Mr. R.J. J. Hottovy, Jr",0.01153244636952877
67750,BBY,2018 q2,Scott A. Mushkin,0.0
67751,BBY,2018 q2,Mike Baker,0.020886624231934547
67752,BBY,2018 q2,"Mr. Simeon Gutman, CFA",0.0
67753,BBY,2018 q2,"Curtis Nagle, CFA",0.0
67754,BBY,2018 q2,Mr. Peter J. Keith,0.0
67755,BBY,2018 q2,"Scot Ciccarelli, CFA",0.02307087369263172
67756,BBY,2018 q2,"Brian W. Nagel, CFA",0.0
67758,BBY,2018 q2,"Mr. Daniel T. Binder, CFA, CFA",0.03333333507180214
67760,BBY,2018 q2,Adrienne Y. Yih,0.017067745327949524
67762,TIF,2018 q2,Ms. Dana L. Telsey,0.0
67763,TIF,2018 q2,Victor Ahluwalia,0.0
67764,TIF,2018 q2,SADIF Research,0.9705075025558472
67765,TIF,2018 q2,Fr. Jelena Sokolova,0.0
67767,TIF,2018 q2,Mr. Erwan Rambourg,0.0
67769,TIF,2018 q2,Mr. Brian Tunick,0.0
67772,TIF,2018 q2,"Kimberly C. Greenberger, CFA",0.0
67773,TIF,2018 q2,Bill Dreher,0.0
67774,TIF,2018 q2,Mr. Robert S. Drbul,0.0
67775,TIF,2018 q2,"Lorraine C. Hutchinson, CFA",0.0
67777,TIF,2018 q2,Mr. Randal J. Konik,0.0
67779,TIF,2018 q2,"Brian W. Nagel, CFA",0.0
67782,LOW,2018 q2,Victor Ahluwalia,0.0
67786,LOW,2018 q2,Scott A. Mushkin,0.0
67787,LOW,2018 q2,Mike Baker,0.0
67788,LOW,2018 q2,"Scot Ciccarelli, CFA",0.0
67791,LOW,2018 q2,Mr. Alvaro Lacayo,0.0
67793,LOW,2018 q2,Michael Shea,0.0
67794,LOW,2018 q2,"Mr. Simeon Gutman, CFA",0.0
67796,EXPE,2018 q2,CFRA Research,0.0
67797,EXPE,2018 q2,Mr. Dan Wasiolek,0.0
67799,EXPE,2018 q2,Lloyd Walmsley,0.0
67800,EXPE,2018 q2,Mr. Robert Sanderson,0.037103645503520966
67801,EXPE,2018 q2,"Mr. James L. Hardiman, CFA",0.007801760919392109
67802,EXPE,2018 q2,Mr. Jason S. Helfstein,0.0
67803,EXPE,2018 q2,"Mr. Shyam Patil, CFA",0.0
67804,EXPE,2018 q2,Justin Post,0.01772807165980339
67805,EXPE,2018 q2,Mr. Stephen D. Ju,0.0
67806,EXPE,2018 q2,"Mr. Brian T. Nowak, CFA",0.0
67807,EXPE,2018 q2,"Mr. Edward M. Woo, CFA",0.0
67808,EXPE,2018 q2,Naved Khan,0.0
67810,EXPE,2018 q2,Mr. Deepak Mathivanan,0.0
67812,EBAY,2018 q2,Mr. Scott H. Kessler,0.0
67814,EBAY,2018 q2,"Mr. Brian T. Nowak, CFA",0.0
67817,EBAY,2018 q2,Mr. Stephen Turner,0.023640932515263557
67819,EBAY,2018 q2,"Mr. Daniel L. Kurnos, CFA",0.037557754665613174
67820,EBAY,2018 q2,"Mr. Shyam Patil, CFA",0.0
67821,EBAY,2018 q2,John Belton,0.0
67822,EBAY,2018 q2,Lloyd Walmsley,0.0
67823,EBAY,2018 q2,Justin Post,0.0
67824,EBAY,2018 q2,Mr. Brent J. Thill,0.0
67825,EBAY,2018 q2,Mr. Mark S. Mahaney,0.0
67826,EBAY,2018 q2,"Mr. Michael Graham, CFA",0.015323194675147533
67827,EBAY,2018 q2,Mr. Robert S. Drbul,0.0
67828,EBAY,2018 q2,Mr. Youssef H. Squali,0.0
67830,EBAY,2018 q2,Mr. Stephen D. Ju,0.0
67831,EBAY,2018 q2,Mr. Ramsey El-Assal,0.015173709951341152
67832,GPS,2018 q2,Victor Ahluwalia,0.0
67834,GPS,2018 q2,"Ms. Jaime M. M. Katz, CFA",0.0
67836,GPS,2018 q2,"Ms. Roxanne F. Meyer, CFA",0.015885021537542343
67838,GPS,2018 q2,Adrienne Y. Yih,0.011442859657108784
67839,GPS,2018 q2,"Kimberly C. Greenberger, CFA",0.0
67841,GPS,2018 q2,Mr. Chethan Mallela,0.0
67842,GPS,2018 q2,"Lorraine C. Hutchinson, CFA",0.0
67843,GPS,2018 q2,Mr. Randal J. Konik,0.0
67844,GPS,2018 q2,Mr. Robert S. Drbul,0.01645171456038952
67845,GPS,2018 q2,Pamela M. Quintiliano,0.0
67846,GPS,2018 q2,Mr. Brian Tunick,0.0
67847,GPS,2018 q2,Mr. Michael C. Binetti,0.0
67851,GPS,2018 q2,"Mr. Oliver Chen, CFA",0.0
67852,LB,2018 q2,Victor Ahluwalia,0.0
67854,LB,2018 q2,Ms. Dana L. Telsey,0.0
67855,LB,2018 q2,"Paul E. Trussell, CFA",0.0
67856,LB,2018 q2,"Ms. Jaime M. M. Katz, CFA",0.0
67858,LB,2018 q2,Mr. Chethan Mallela,0.0
67860,LB,2018 q2,"Lorraine C. Hutchinson, CFA",0.0
67861,LB,2018 q2,Adrienne Y. Yih,0.012297865003347397
67862,LB,2018 q2,"Mr. Oliver Chen, CFA",0.0
67863,LB,2018 q2,"Kimberly C. Greenberger, CFA",0.0
67865,LB,2018 q2,Mr. Omar R. Saad,0.01802830770611763
67866,LB,2018 q2,Mr. Brian Tunick,0.003804150347908338
67867,LB,2018 q2,Anna A. Andreeva,0.0
67869,LB,2018 q2,Mr. Randal J. Konik,0.0
67871,LB,2018 q2,"Ms. Roxanne F. Meyer, CFA",0.0
67872,LB,2018 q2,Mr. Michael C. Binetti,0.0
67873,LB,2018 q2,Erinn E. Murphy,0.0
67874,LB,2018 q2,Mr. Robert S. Drbul,0.0
67878,LB,2018 q2,Credit Suisse Global Product Marketing,0.0
67884,LB,2018 q2,"Ms. Kelly L. Crago, CFA",0.0
67898,ROST,2018 q2,Mr. James A. Corridore,0.0
67899,ROST,2018 q2,Victor Ahluwalia,0.0
67901,ROST,2018 q2,"Charles E. Cerankosky, Jr",0.04012501984834671
67903,ROST,2018 q2,Adrienne Y. Yih,0.0
67904,ROST,2018 q2,"Kimberly C. Greenberger, CFA",0.0
67906,ROST,2018 q2,Pamela M. Quintiliano,0.0
67907,ROST,2018 q2,"Ms. Roxanne F. Meyer, CFA",0.0
67908,ROST,2018 q2,"Lorraine C. Hutchinson, CFA",0.0
67909,ROST,2018 q2,"Paul E. Trussell, CFA",0.0
67910,ROST,2018 q2,Ms. Dana L. Telsey,0.0
67911,ROST,2018 q2,"Mr. Oliver Chen, CFA",0.0
67912,ROST,2018 q2,Bill Dreher,0.0
67913,ROST,2018 q2,Mr. Brian Tunick,0.0
67914,ROST,2018 q2,Mr. Robert S. Drbul,0.0
67916,TJX,2018 q2,Victor Ahluwalia,0.0
67918,TJX,2018 q2,"Charles E. Cerankosky, Jr",0.015792610123753548
67920,TJX,2018 q2,"Ms. Roxanne F. Meyer, CFA",0.0
67921,TJX,2018 q2,Bill Dreher,0.0
67922,TJX,2018 q2,"Lorraine C. Hutchinson, CFA",0.003919126155475776
67923,TJX,2018 q2,Adrienne Y. Yih,0.0
67924,TJX,2018 q2,"Paul E. Trussell, CFA",0.0
67925,TJX,2018 q2,Mr. Brian Tunick,0.0
67926,TJX,2018 q2,Mr. Robert S. Drbul,0.0
67927,TJX,2018 q2,Pamela M. Quintiliano,0.011867860332131386
67930,TJX,2018 q2,Mr. Michael C. Binetti,0.0
67934,BKNG,2018 q2,Research Department,0.02047004923224449
67935,AAP,2018 q3,Zain Akbari,0.002904145512729883
67936,AAP,2018 q3,Mr. Seth I. Sigman,0.0
67939,AAP,2018 q3,Matthew Miller,0.0
67940,AAP,2018 q3,"Mr. Efraim Levy, CFA",0.0
67942,AAP,2018 q3,Mr. Brian D. Callen,0.0
67944,AAP,2018 q3,"Mr. Seth M. Basham, CFA",0.0
67945,AAP,2018 q3,Mr. Ben Bienvenu,0.0
67946,AAP,2018 q3,Mr. Ali-Ahmad Faghri,0.0
67947,AAP,2018 q3,"Chris Bottiglieri, CPA",0.0
67948,AAP,2018 q3,Ms. Elizabeth L G. Suzuki,0.0
67950,AAP,2018 q3,Matthew J. McClintock,0.017895296216011047
67951,AAP,2018 q3,"Mr. Simeon Gutman, CFA",0.0
67952,AAP,2018 q3,"Scot Ciccarelli, CFA",0.0
67953,AAP,2018 q3,"Mr. Bret D. Jordan, CFA, CFA",0.0
67958,AZO,2018 q3,Garrett Nelson,0.0
67959,AZO,2018 q3,Mr. Ali-Ahmad Faghri,0.007011966314166784
67960,AZO,2018 q3,Mr. Ben Bienvenu,0.0
67961,AZO,2018 q3,"Mr. Simeon Gutman, CFA",0.0
67962,AZO,2018 q3,Mike Baker,0.006283435349663098
67963,AZO,2018 q3,"Mr. Bret D. Jordan, CFA, CFA",0.0
67964,AZO,2018 q3,Ms. Elizabeth L G. Suzuki,0.0
67965,AZO,2018 q3,"Chris Bottiglieri, CPA",0.0
67966,AZO,2018 q3,Zain Akbari,0.015158927999436855
67967,AZO,2018 q3,"Scot Ciccarelli, CFA",0.0
67970,AZO,2018 q3,Matthew J. McClintock,0.012215486727654934
67972,AZO,2018 q3,Matthew Miller,0.0
67973,AZO,2018 q3,"Mr. Efraim Levy, CFA",0.0
67976,AZO,2018 q3,S&P pool,0.0
67977,KMX,2018 q3,Mr. Armintas Sinkevicius,0.0
67978,KMX,2018 q3,Garrett Nelson,0.0
67979,KMX,2018 q3,Mr. Ali-Ahmad Faghri,0.0
67980,KMX,2018 q3,Mr. John Healy,0.029544977471232414
67981,KMX,2018 q3,Glenn E. Chin,0.017089638859033585
67982,KMX,2018 q3,"Mr. Rick Nelson, CFA",0.021217839792370796
67983,KMX,2018 q3,Mr. David Whiston,0.0
67985,KMX,2018 q3,"Mr. Seth M. Basham, CFA",0.0
67986,KMX,2018 q3,"Scot Ciccarelli, CFA",0.0
67987,KMX,2018 q3,"Ms. Sharon M. Zackfia, CFA",0.0
67989,KMX,2018 q3,"Brian W. Nagel, CFA",0.0
67994,KMX,2018 q3,Matthew Miller,0.0
67995,KMX,2018 q3,"Mr. Efraim Levy, CFA",0.0
67997,KMX,2018 q3,S&P pool,0.0
67998,BBY,2018 q3,"Ms. Angelo Zino, CFA",0.0
67999,BBY,2018 q3,Scott A. Mushkin,0.030920961871743202
68002,BBY,2018 q3,"Mr. Simeon Gutman, CFA",0.005267527885735035
68003,BBY,2018 q3,Matthew J. McClintock,0.014476747252047062
68004,BBY,2018 q3,"Mr. R.J. J. Hottovy, Jr",0.0
68005,BBY,2018 q3,Mr. Peter J. Keith,0.01430237852036953
68006,BBY,2018 q3,"Curtis Nagle, CFA",0.0
68007,BBY,2018 q3,"Scot Ciccarelli, CFA",0.016774360090494156
68009,BBY,2018 q3,"Brian W. Nagel, CFA",0.0
68010,BBY,2018 q3,Mr. Seth I. Sigman,0.0
68013,BBY,2018 q3,S&P pool,0.0
68015,HD,2018 q3,"Scot Ciccarelli, CFA",0.011111111690600714
68016,HD,2018 q3,Mike Baker,0.0
68017,HD,2018 q3,"Mr. Kenneth M. Leon, CPA",0.0
68019,HD,2018 q3,Scott A. Mushkin,0.0
68021,HD,2018 q3,"Mr. Steven Forbes, CPA",0.0
68022,HD,2018 q3,Matthew J. McClintock,0.01624481938779354
68023,HD,2018 q3,Mr. Joseph I. Feldman,0.0
68024,HD,2018 q3,"Ms. Jaime M. M. Katz, CFA",0.03333333507180214
68025,HD,2018 q3,Keith B. Hughes,0.0
68026,HD,2018 q3,Mr. Peter J. Keith,0.0
68028,HD,2018 q3,"Mr. Simeon Gutman, CFA",0.0
68030,HD,2018 q3,Joseph Agnese,0.0
68031,HD,2018 q3,"Brian W. Nagel, CFA",0.0
68034,HD,2018 q3,Mr. Seth I. Sigman,0.0
68035,HD,2018 q3,Credit Suisse Global Product Marketing,0.0
68038,LOW,2018 q3,Mr. Joseph I. Feldman,0.0
68039,LOW,2018 q3,Ms. Elizabeth L G. Suzuki,0.02116396091878414
68040,LOW,2018 q3,"Mr. Kenneth M. Leon, CPA",0.0
68041,LOW,2018 q3,Mr. Randal J. Konik,0.0
68043,LOW,2018 q3,"Ms. Jaime M. M. Katz, CFA",0.0
68044,LOW,2018 q3,Scott A. Mushkin,0.0
68046,LOW,2018 q3,Mr. Seth I. Sigman,0.0
68047,LOW,2018 q3,Matthew J. McClintock,0.0
68048,LOW,2018 q3,Mike Baker,0.0
68050,LOW,2018 q3,"Mr. Steven Forbes, CPA",0.0
68051,LOW,2018 q3,Keith B. Hughes,0.0
68053,LOW,2018 q3,Mr. Peter J. Keith,0.0
68055,LOW,2018 q3,Joseph Agnese,0.0
68056,LOW,2018 q3,"Scot Ciccarelli, CFA",0.021526889875531197
68058,ORLY,2018 q3,Mr. Keith Snyder,0.0
68059,ORLY,2018 q3,"Mr. Efraim Levy, CFA",0.0
68061,ORLY,2018 q3,"Brian W. Nagel, CFA",0.0
68062,ORLY,2018 q3,Mr. Brian D. Callen,0.0
68063,ORLY,2018 q3,Mr. Ali-Ahmad Faghri,0.0
68065,ORLY,2018 q3,Mr. Ben Bienvenu,0.0
68066,ORLY,2018 q3,Ms. Elizabeth L G. Suzuki,0.0
68067,ORLY,2018 q3,"Mr. Bret D. Jordan, CFA, CFA",0.0
68068,ORLY,2018 q3,Matthew J. McClintock,0.0
68069,ORLY,2018 q3,"Scot Ciccarelli, CFA",0.0
68072,ORLY,2018 q3,Mr. Seth I. Sigman,0.0
68073,TGT,2018 q3,"Mr. Oliver Chen, CFA",0.010331211611628532
68074,TGT,2018 q3,SADIF Research,0.9644829034805298
68075,TGT,2018 q3,"Tuna N. Amobi, CFA",0.0
68077,TGT,2018 q3,"Mr. Efraim Levy, CFA",0.0
68078,TGT,2018 q3,Scott A. Mushkin,0.0
68080,TGT,2018 q3,Patrick McKeever,0.0
68081,TGT,2018 q3,Matthew J. McClintock,0.03540968522429466
68082,TGT,2018 q3,Mike Baker,0.0
68083,TGT,2018 q3,"Robert F. Ohmes, CFA",0.017576915211975574
68084,TGT,2018 q3,Mr. Robert S. Drbul,0.0
68085,TGT,2018 q3,"Mr. Simeon Gutman, CFA",0.0
68087,TGT,2018 q3,Mr. Joseph I. Feldman,0.0
68090,TGT,2018 q3,Credit Suisse Global Product Marketing,0.011686522513628006
68091,TGT,2018 q3,Mr. Seth I. Sigman,0.0
68092,TSCO,2018 q3,Camilla Yanushevsky,0.0
68093,TSCO,2018 q3,Mr. James A. Corridore,0.0
68096,TSCO,2018 q3,"Charles E. Cerankosky, Jr",0.0
68098,TSCO,2018 q3,Scott A. Mushkin,0.0
68099,TSCO,2018 q3,"Mr. Seth M. Basham, CFA",0.0
68100,TSCO,2018 q3,Mr. Ben Bienvenu,0.007265634369105101
68101,TSCO,2018 q3,"Ms. Jaime M. M. Katz, CFA",0.0
68102,TSCO,2018 q3,Mr. Peter J. Keith,0.0
68103,TSCO,2018 q3,Ms. Elizabeth L G. Suzuki,0.0
68104,TSCO,2018 q3,Matthew J. McClintock,0.0
68105,TSCO,2018 q3,"Mr. Steven Forbes, CPA",0.0
68107,TSCO,2018 q3,Mr. Joseph I. Feldman,0.0
68108,TSCO,2018 q3,"Mr. Simeon Gutman, CFA",0.0
68109,TSCO,2018 q3,"Scot Ciccarelli, CFA",0.011111111690600714
68111,TSCO,2018 q3,Mr. Seth I. Sigman,0.0
68114,TSCO,2018 q3,Mike Baker,0.03333333507180214
68117,DLTR,2018 q3,Karen Short,0.0
68118,DLTR,2018 q3,Ms. Judah C. Frommer,0.0
68119,DLTR,2018 q3,Stewart Glickman,0.0
68120,DLTR,2018 q3,Zain Akbari,0.0
68121,DLTR,2018 q3,Mr. John E. Heinbockel,0.0
68122,DLTR,2018 q3,"Paul E. Trussell, CFA",0.0
68123,DLTR,2018 q3,"Robert F. Ohmes, CFA",0.0
68126,DLTR,2018 q3,Mr. Peter J. Keith,0.0
68127,DLTR,2018 q3,"Scot Ciccarelli, CFA",0.03333333507180214
68129,DLTR,2018 q3,"Mr. Efraim Levy, CFA",0.0
68130,DLTR,2018 q3,S&P pool,0.0
68131,GPC,2018 q3,"Mr. Efraim Levy, CFA",0.0
68132,GPC,2018 q3,SADIF Research,0.9703661799430847
68135,GPC,2018 q3,"Chris Bottiglieri, CPA",0.0
68136,GPC,2018 q3,Ms. Elizabeth L G. Suzuki,0.0
68137,GPC,2018 q3,"Scot Ciccarelli, CFA",0.0
68139,GPC,2018 q3,"Mr. Seth M. Basham, CFA",0.0
68140,JWN,2018 q3,"Kimberly C. Greenberger, CFA",0.0
68141,JWN,2018 q3,Ms. Dana L. Telsey,0.005520287901163101
68142,JWN,2018 q3,Ms. Catherine A. Seifert,0.0
68143,JWN,2018 q3,"Mr. Efraim Levy, CFA",0.0
68144,JWN,2018 q3,Adrienne Y. Yih,0.020160159096121788
68146,JWN,2018 q3,"Lorraine C. Hutchinson, CFA",0.0
68147,JWN,2018 q3,Erinn E. Murphy,0.0
68148,JWN,2018 q3,"Paul E. Trussell, CFA",0.0061254361644387245
68151,JWN,2018 q3,"Ms. Jaime M. M. Katz, CFA",0.0
68152,JWN,2018 q3,Mr. Robert S. Drbul,0.0
68153,JWN,2018 q3,Mr. Brian Tunick,0.0
68154,JWN,2018 q3,Mr. Omar R. Saad,0.03185872361063957
68155,JWN,2018 q3,Mr. Michael C. Binetti,0.0
68158,JWN,2018 q3,S&P pool,0.0
68161,JWN,2018 q3,"Mr. Oliver Chen, CFA",0.0
68162,KSS,2018 q3,Ms. Catherine A. Seifert,0.0
68163,KSS,2018 q3,"Mr. Efraim Levy, CFA",0.0
68164,KSS,2018 q3,"Kimberly C. Greenberger, CFA",0.0
68165,KSS,2018 q3,Mr. Brian D. Callen,0.0
68166,KSS,2018 q3,"Ms. Jaime M. M. Katz, CFA",0.01666666753590107
68168,KSS,2018 q3,"Mr. Oliver Chen, CFA",0.0
68169,KSS,2018 q3,Ms. Dana L. Telsey,0.0
68170,KSS,2018 q3,"Paul E. Trussell, CFA",0.0
68171,KSS,2018 q3,"Lorraine C. Hutchinson, CFA",0.0
68172,KSS,2018 q3,Mr. Robert S. Drbul,0.024541610851883888
68173,KSS,2018 q3,Mr. Brian Tunick,0.0
68174,KSS,2018 q3,Mr. Omar R. Saad,0.039955321699380875
68176,KSS,2018 q3,Erinn E. Murphy,0.0
68177,KSS,2018 q3,Patrick McKeever,0.0
68179,KSS,2018 q3,Mr. Randal J. Konik,0.0
68181,KSS,2018 q3,Mr. Michael C. Binetti,0.0
68184,KSS,2018 q3,S&P pool,0.0
68185,LKQ,2018 q3,"Mr. Efraim Levy, CFA",0.0
68187,LKQ,2018 q3,"Elliott L. Schlang, CFA",0.0
68188,LKQ,2018 q3,Gary Prestopino,0.0
68189,LKQ,2018 q3,Mr. Ali-Ahmad Faghri,0.0
68191,LKQ,2018 q3,"Chris Bottiglieri, CPA",0.005902110133320093
68192,LKQ,2018 q3,Mr. Scott L. Stember,0.0
68193,LKQ,2018 q3,Ms. Stephanie Benjamin,0.011319145560264587
68194,LKQ,2018 q3,SADIF Research,0.9790762066841125
68195,LKQ,2018 q3,"Mr. Bret D. Jordan, CFA, CFA",0.0
68196,LKQ,2018 q3,"Ryan J. Merkel, CFA",0.0
68199,LKQ,2018 q3,Mr. John Healy,0.027120443060994148
68200,LKQ,2018 q3,S&P pool,0.0
68202,DG,2018 q3,Scott A. Mushkin,0.0
68203,DG,2018 q3,Karen Short,0.0
68204,DG,2018 q3,Patrick McKeever,0.0
68205,DG,2018 q3,Mr. Joseph I. Feldman,0.0
68206,DG,2018 q3,"Paul E. Trussell, CFA",0.0
68207,DG,2018 q3,Zain Akbari,0.0
68208,DG,2018 q3,Ms. Judah C. Frommer,0.0
68210,DG,2018 q3,Mr. Rupesh Parikh,0.0
68211,DG,2018 q3,Mr. Brian D. Callen,0.0
68212,DG,2018 q3,Mr. John E. Heinbockel,0.0
68213,DG,2018 q3,Mr. Peter J. Keith,0.0
68214,DG,2018 q3,Research Department,0.0
68215,ROST,2018 q3,Mr. James A. Corridore,0.0
68216,ROST,2018 q3,Zain Akbari,0.0
68218,ROST,2018 q3,"Kimberly C. Greenberger, CFA",0.0
68220,ROST,2018 q3,Adrienne Y. Yih,0.0
68222,ROST,2018 q3,"Ms. Roxanne F. Meyer, CFA",0.013326521962881088
68223,ROST,2018 q3,"Lorraine C. Hutchinson, CFA",0.0
68224,ROST,2018 q3,Ms. Dana L. Telsey,0.0
68225,ROST,2018 q3,"Paul E. Trussell, CFA",0.0
68226,ROST,2018 q3,Ms. Janine Stichter,0.0
68227,ROST,2018 q3,"Mr. John D. Kernan, CFA",0.0
68228,ROST,2018 q3,Pamela M. Quintiliano,0.0
68230,ROST,2018 q3,Mr. Brian Tunick,0.03333333507180214
68231,ROST,2018 q3,Mr. Robert S. Drbul,0.0
68232,ROST,2018 q3,Mr. Omar R. Saad,0.04556302726268768
68233,ROST,2018 q3,Mr. Michael C. Binetti,0.0
68235,TJX,2018 q3,Zain Akbari,0.0
68236,TJX,2018 q3,Mr. James A. Corridore,0.0
68237,TJX,2018 q3,"Kimberly C. Greenberger, CFA",0.0
68239,TJX,2018 q3,"Lorraine C. Hutchinson, CFA",0.005044150166213512
68240,TJX,2018 q3,"Mr. John D. Kernan, CFA",0.0
68241,TJX,2018 q3,"Ms. Roxanne F. Meyer, CFA",0.0
68242,TJX,2018 q3,Ms. Dana L. Telsey,0.0
68244,TJX,2018 q3,Adrienne Y. Yih,0.0
68245,TJX,2018 q3,"Paul E. Trussell, CFA",0.0
68246,TJX,2018 q3,Pamela M. Quintiliano,0.0
68248,TJX,2018 q3,Mr. Brian Tunick,0.0
68249,TJX,2018 q3,Ms. Janine Stichter,0.0
68250,TJX,2018 q3,Joseph Agnese,0.0
68253,AMZN,2018 q3,"Mr. Brian T. Nowak, CFA",0.0
68254,AMZN,2018 q3,Mr. Brent J. Thill,0.0
68255,AMZN,2018 q3,"Tuna N. Amobi, CFA",0.0
68256,AMZN,2018 q3,"Mr. R.J. J. Hottovy, Jr",0.0
68257,AMZN,2018 q3,Mr. Chaim Siegel,0.04708642512559891
68258,AMZN,2018 q3,Mr. Ross Sandler,0.0
68259,AMZN,2018 q3,Michael Wilson,0.0
68260,AMZN,2018 q3,Ms. Shubhadha Mathad,0.022222223381201427
68261,AMZN,2018 q3,"Ari Wald, CFA",0.0
68265,AMZN,2018 q3,Mr. Robert Sanderson,0.0
68266,AMZN,2018 q3,Scott A. Mushkin,0.01530731888487935
68267,AMZN,2018 q3,"Mr. Rick Nelson, CFA",0.0
68274,AMZN,2018 q3,"Shebly Seyrafi, CFA",0.0
68275,AMZN,2018 q3,"Mr. Daniel L. Kurnos, CFA",0.0
68276,AMZN,2018 q3,Mr. Victor Anthony,0.0
68277,AMZN,2018 q3,Mr. Jason S. Helfstein,0.0
68278,AMZN,2018 q3,Justin Post,0.0
68279,AMZN,2018 q3,Michael H. Pachter,0.0
68280,AMZN,2018 q3,"Mr. Shyam Patil, CFA",0.0
68281,AMZN,2018 q3,Lloyd Walmsley,0.01666666753590107
68282,AMZN,2018 q3,John Belton,0.0
68283,AMZN,2018 q3,Mr. Joseph I. Feldman,0.0
68285,AMZN,2018 q3,Michael J. Olson,0.0
68286,AMZN,2018 q3,William Kerr,0.007838080326716105
68288,AMZN,2018 q3,Mr. Ryan Domyancic,0.0
68290,AMZN,2018 q3,"Mr. Ronald V. Josey, III",0.0
68291,AMZN,2018 q3,"Mr. Michael Graham, CFA",0.0
68292,AMZN,2018 q3,Mr. Youssef H. Squali,0.0
68293,AMZN,2018 q3,Mr. Robert S. Drbul,0.0
68295,AMZN,2018 q3,Mr. Ali-Ahmad Faghri,0.0
68296,AMZN,2018 q3,"Brian K. Langenberg, CFA",0.0
68303,AMZN,2018 q3,S&P pool,0.0
68305,AMZN,2018 q3,Mr. Stephen D. Ju,0.01559333223849535
68312,AMZN,2018 q3,Ms. Akansha Agarwal,0.0
68313,AMZN,2018 q3,Ms. Shejal Ajmera,0.03333333507180214
68314,AMZN,2018 q3,Mr. John E. Heinbockel,0.0
68315,EBAY,2018 q3,Mr. Scott H. Kessler,0.0
68316,EBAY,2018 q3,"Mr. R.J. J. Hottovy, Jr",0.0
68320,EBAY,2018 q3,"Mr. Daniel L. Kurnos, CFA",0.026105407625436783
